trial,t_us,phase,x_cm,y_cm,ax,ay,az
1,1036210,1,12.200,9.500,2212,15404,-1272
1,1039207,1,12.200,9.500,5248,16004,-1772
1,1041206,1,12.200,9.500,3548,16252,-3392
1,1044204,1,12.200,9.500,2760,16984,-4460
1,1046204,1,12.200,9.500,-1516,16916,-5240
1,1049204,1,12.200,9.500,-1616,17948,-4084
1,1051206,1,12.200,9.500,-2052,17764,-4288
1,1054204,1,12.200,9.500,448,18180,-3856
1,1056210,1,12.200,9.500,248,18004,-3732
1,1059207,1,12.200,9.500,172,17796,-3400
1,1061206,1,12.200,9.500,-2300,16944,-5000
1,1064204,1,12.200,9.500,-1888,16344,-4376
1,1066204,1,12.200,9.500,-772,15232,-4564
1,1069204,1,12.200,9.500,3396,15344,-3212
1,1071206,1,12.200,9.500,3464,13872,-4244
1,1074204,1,12.200,9.500,4912,14604,-3384
1,1076210,1,12.200,9.500,1916,13628,-4692
1,1079207,1,12.200,9.500,196,14056,-3972
1,1081206,1,12.200,9.500,-2536,13856,-4268
1,1084204,1,12.200,9.500,-1928,15080,-3204
1,1086204,1,12.200,9.500,-2172,15744,-3220
1,1089204,1,12.200,9.500,212,16536,-592
1,1091206,1,12.200,9.500,-452,17152,-176
1,1094204,1,12.200,9.500,-280,17956,-352
1,1096210,1,12.200,9.500,-1752,17968,-272
1,1099207,1,12.200,9.500,1288,18424,632
1,1101206,1,12.200,9.500,1760,17924,-136
1,1104204,1,12.200,9.500,5012,17724,216
1,1106203,1,12.200,9.500,4660,17160,-560
1,1109206,1,12.200,9.500,4532,16488,-584
1,1111206,1,12.200,9.500,2496,15864,-808
1,1114204,1,12.200,9.500,984,15356,-1612
1,1116204,1,12.200,9.500,-368,14912,-2752
1,1119203,1,12.200,9.500,760,15352,-2408
1,1121203,1,12.200,9.500,1100,15736,-2904
1,1124206,1,12.200,9.500,2352,16068,-2572
1,1126206,1,12.200,9.500,1224,16208,-3220
1,1129204,1,12.200,9.500,128,16840,-3024
1,1131204,1,12.200,9.500,-1288,16456,-2880
1,1134204,1,12.200,9.500,-1216,16912,-2680
1,1136206,1,12.200,9.500,-228,17344,-2600
1,1139204,1,12.200,9.500,1004,17336,-2316
1,1141210,1,12.200,9.500,1100,16968,-1788
1,1144207,1,12.200,9.500,-188,16220,-2192
1,1146206,1,12.200,9.500,-788,15948,-2568
1,1149204,1,12.200,9.500,-288,15264,-2500
1,1151204,1,12.200,9.500,288,14832,-2604
1,1154204,1,12.200,9.500,1012,14444,-2588
1,1156206,1,12.200,9.500,1256,14788,-2824
1,1159194,2,12.200,9.500,940,14664,-2572
1,1161189,2,12.200,9.500,660,14732,-2044
1,1164189,2,12.200,9.500,172,15180,-2248
1,1166189,2,12.200,9.500,324,15776,-2052
1,1169189,2,12.200,9.500,160,16312,-1736
1,1171189,2,12.200,9.500,504,17124,-1208
1,1174189,2,12.200,9.500,900,17872,-1516
