trial,t_us,phase,x_cm,y_cm,ax,ay,az
1,2842186,2,17.200,14.500,1352,16292,-1972
1,2844186,2,17.200,14.500,1324,16132,-2032
1,2847186,2,17.200,14.500,1228,16280,-2028
1,2849186,2,17.200,14.500,1276,16172,-2072
1,2852186,2,17.200,14.500,1324,16192,-2092
1,2854186,2,17.200,14.500,1364,16260,-1980
1,2857186,2,17.200,14.500,1444,16304,-2068
1,2859186,2,17.200,14.500,1512,16224,-2028
1,2862186,2,17.200,14.500,1348,16156,-2080
1,2864186,2,17.200,14.500,1392,16304,-2072
1,2867186,2,17.200,14.500,1364,16224,-2008
1,2869186,2,17.200,14.500,1340,16164,-2028
1,2872186,2,17.200,14.500,1380,16224,-1852
1,2874186,2,17.200,14.500,1476,16228,-2112
1,2877186,2,17.200,14.500,1496,16308,-2044
1,2879186,2,17.200,14.500,1444,16264,-1988
1,2882186,2,17.200,14.500,1456,16292,-1880
1,2884186,2,17.200,14.500,1304,16264,-1956
1,2887186,2,17.200,14.500,1400,16260,-2076
1,2889186,2,17.200,14.500,1280,16292,-1944
1,2892186,2,17.200,14.500,1344,16256,-1924
1,2894186,2,17.200,14.500,1408,16308,-1948
1,2897186,2,17.200,14.500,1404,16208,-2024
1,2899186,2,17.200,14.500,1376,16256,-1984
1,2902186,2,17.200,14.500,1492,16188,-1988
1,2904186,2,17.200,14.500,1488,16228,-1896
1,2907186,2,17.200,14.500,1440,16308,-2088
1,2909186,2,17.200,14.500,1368,16308,-2076
1,2912186,2,17.200,14.500,1232,16252,-1948
1,2914186,2,17.200,14.500,1304,16220,-2052
1,2917186,2,17.200,14.500,1428,16292,-2036
1,2919186,2,17.200,14.500,1380,16216,-1984
1,2922186,2,17.200,14.500,1364,16208,-1952
1,2924186,2,17.200,14.500,1528,16192,-2012
1,2927186,2,17.200,14.500,1516,16252,-2104
1,2929186,2,17.200,14.500,1300,16228,-1844
1,2932186,2,17.200,14.500,1260,16200,-2056
1,2934186,2,17.200,14.500,1356,16220,-1896
1,2937186,2,17.200,14.500,1420,16292,-1868
1,2939186,2,17.200,14.500,1292,16256,-1908
1,2942186,2,17.200,14.500,1396,16276,-2048
1,2944186,2,17.200,14.500,1340,16216,-1952
1,2947186,2,17.200,14.500,1412,16316,-1980
1,2949186,2,17.200,14.500,1392,16200,-2056
1,2952186,2,17.200,14.500,1364,16284,-2068
1,2954186,2,17.200,14.500,1328,16240,-2060
1,2957186,2,17.200,14.500,1440,16272,-2012
1,2959186,2,17.200,14.500,1324,16216,-2004
1,2962186,2,17.200,14.500,1464,16348,-2048
1,2964186,2,17.200,14.500,1288,16260,-2116
1,2967186,2,17.200,14.500,1448,16296,-1908
1,2969186,2,17.200,14.500,1412,16232,-2000
1,2972186,2,17.200,14.500,1420,16332,-1968
1,2974186,2,17.200,14.500,1320,16280,-2112
1,2977186,2,17.200,14.500,1352,16200,-2048
1,2979186,2,17.200,14.500,1376,16292,-1952
1,2982186,2,17.200,14.500,1456,16248,-1900
1,2984186,2,17.200,14.500,1504,16276,-2040
1,2987186,2,17.200,14.500,1408,16240,-1940
1,2989186,2,17.200,14.500,1260,16208,-2012
1,2992186,2,17.200,14.500,1284,16268,-1884
1,2994186,2,17.200,14.500,1348,16312,-2148
1,2997186,2,17.200,14.500,1404,16280,-2008
1,2999186,2,17.200,14.500,1364,16296,-1924
1,3002186,2,17.200,14.500,1320,16344,-1932
1,3004186,2,17.200,14.500,1312,16232,-2048
1,3007186,2,17.200,14.500,1488,16272,-2056
1,3009186,2,17.200,14.500,1400,16176,-2076
1,3012186,2,17.200,14.500,1400,16276,-2052
1,3014186,2,17.200,14.500,1288,16268,-1944
1,3017186,2,17.200,14.500,1344,16304,-2044
1,3019186,2,17.200,14.500,1360,16260,-2164
1,3022186,2,17.200,14.500,1356,16380,-2064
