trial,t_us,phase,x_cm,y_cm,ax,ay,az,,,,,,,
4,1670185,2,17.200,4.500,1528,16296,-1460,,,,,,,
4,1673185,2,17.200,4.500,1492,16380,-1772,,,,,,,
4,1675185,2,17.200,4.500,1548,16268,-1608,,,,,,,
4,1678185,2,17.200,4.500,1636,16172,-1740,,,,,,,
4,1680185,2,17.200,4.500,1656,16132,-1788,,,,,,,
4,1683186,2,17.200,4.500,1748,16196,-1896,,,,,,,
4,1685185,2,17.200,4.500,1624,16200,-1848,,,,,,,
4,1688185,2,17.200,4.500,1728,15992,-1852,,,,,,,
4,1690186,2,17.200,4.500,1684,16136,-1788,,,,,,,
4,1693185,2,17.200,4.500,1720,16176,-1728,,,,,,,
4,1695185,2,17.200,4.500,1672,16220,-1680,,,,,,,
4,1698186,2,17.200,4.500,1660,16312,-1524,,,,,,,
4,1700185,2,17.200,4.500,1672,16352,-1340,,,,,,,
4,1703185,2,17.200,4.500,1672,16416,-1356,,,,,,,
4,1705185,2,17.200,4.500,1724,16512,-1280,,,,,,,
4,1708185,2,17.200,4.500,1612,16412,-1456,,,,,,,
4,1710186,2,17.200,4.500,1656,16444,-1416,,,,,,,
4,1713186,2,17.200,4.500,1572,16388,-1560,,,,,,,
4,1715185,2,17.200,4.500,1384,16300,-1472,,,,,,,
4,1718185,2,17.200,4.500,1556,16192,-1736,,,,,,,
4,1720185,2,17.200,4.500,1496,16212,-1872,,,,,,,
4,1723185,2,17.200,4.500,1540,16084,-1920,,,,,,,
4,1725185,2,17.200,4.500,1448,16044,-1884,,,,,,,
4,1728185,2,17.200,4.500,1644,16072,-1952,,,,,,,
4,1730185,2,17.200,4.500,1592,16112,-1940,,,,,,,
4,1733185,2,17.200,4.500,1580,16176,-1852,,,,,,,
4,1735185,2,17.200,4.500,1532,16184,-1752,,,,,,,
4,1738185,2,17.200,4.500,1680,16196,-1648,,,,,,,
4,1740185,2,17.200,4.500,1556,16276,-1536,,,,,,,
4,1743185,2,17.200,4.500,1464,16316,-1352,,,,,,,
4,1745185,2,17.200,4.500,1496,16448,-1360,,,,,,,
4,1748185,2,17.200,4.500,1512,16344,-1320,,,,,,,
4,1750185,2,17.200,4.500,1564,16448,-1152,,,,,,,
4,1753186,2,17.200,4.500,1672,16336,-1348,,,,,,,
4,1755185,2,17.200,4.500,1628,16272,-1452,,,,,,,
4,1758185,2,17.200,4.500,1688,16220,-1472,,,,,,,
4,1760185,2,17.200,4.500,1748,16004,-1560,,,,,,,
4,1763185,2,17.200,4.500,1736,16208,-1660,,,,,,,
4,1765185,2,17.200,4.500,1656,16132,-1740,,,,,,,
4,1768185,2,17.200,4.500,1644,16184,-1692,,,,,,,
4,1770185,2,17.200,4.500,1764,16228,-1876,,,,,,,
4,1773185,2,17.200,4.500,1560,16252,-1780,,,,,,,
4,1775185,2,17.200,4.500,1664,16224,-1840,,,,,,,
4,1778185,2,17.200,4.500,1396,16260,-1912,,,,,,,
4,1780186,2,17.200,4.500,1380,16324,-1792,,,,,,,
4,1783185,2,17.200,4.500,1368,16340,-1748,,,,,,,
4,1785185,2,17.200,4.500,1344,16428,-1616,,,,,,,
4,1788185,2,17.200,4.500,1404,16344,-1356,,,,,,,
4,1790186,2,17.200,4.500,1372,16212,-1672,,,,,,,
4,1793186,2,17.200,4.500,1632,16324,-1592,,,,,,,
4,1795185,2,17.200,4.500,1680,16092,-1508,,,,,,,
4,1798185,2,17.200,4.500,1824,16172,-1488,,,,,,,
4,1800185,2,17.200,4.500,1920,16192,-1504,,,,,,,
4,1803185,2,17.200,4.500,1908,16240,-1352,,,,,,,
4,1805185,2,17.200,4.500,1860,16372,-1336,,,,,,,
4,1808185,2,17.200,4.500,1792,16196,-1368,,,,,,,
4,1810185,2,17.200,4.500,1704,16280,-1572,,,,,,,
4,1813185,2,17.200,4.500,1588,16268,-1420,,,,,,,
4,1815185,2,17.200,4.500,1336,16284,-1600,,,,,,,
4,1818185,2,17.200,4.500,1376,16340,-1768,,,,,,,
4,1820185,2,17.200,4.500,1304,16300,-1860,,,,,,,
4,1823185,2,17.200,4.500,1340,16272,-1800,,,,,,,
4,1825185,2,17.200,4.500,1348,16168,-1772,,,,,,,
4,1828185,2,17.200,4.500,1588,16092,-1848,,,,,,,
4,1830185,2,17.200,4.500,1700,16104,-1868,,,,,,,
4,1833185,2,17.200,4.500,1824,16148,-1812,,,,,,,
4,1835185,2,17.200,4.500,1888,16016,-1624,,,,,,,
4,1838185,2,17.200,4.500,1780,16164,-1744,,,,,,,
4,1840185,2,17.200,4.500,1828,16092,-1732,,,,,,,
4,1843185,2,17.200,4.500,1692,16248,-1488,,,,,,,
4,1845186,2,17.200,4.500,1716,16264,-1436,,,,,,,
4,1848185,2,17.200,4.500,1624,16332,-1260,,,,,,,
4,1850185,2,17.200,4.500,1552,16480,-1416,,,,,,,
4,1853186,2,17.200,4.500,1476,16340,-1368,,,,,,,
4,1855185,2,17.200,4.500,1492,16304,-1412,,,,,,,
4,1858185,2,17.200,4.500,1520,16420,-1584,,,,,,,
4,1860186,2,17.200,4.500,1628,16252,-1408,,,,,,,
4,1863185,2,17.200,4.500,1604,16188,-1712,,,,,,,
4,1865186,2,17.200,4.500,1684,16088,-1936,,,,,,,
4,1868186,2,17.200,4.500,1584,16068,-1976,,,,,,,
4,1870185,2,17.200,4.500,1704,16176,-1776,,,,,,,
4,1873185,2,17.200,4.500,1660,15928,-1868,,,,,,,
4,1875185,2,17.200,4.500,1660,16156,-2064,,,,,,,
4,1878185,2,17.200,4.500,1672,16140,-1720,,,,,,,
4,1880185,2,17.200,4.500,1548,16204,-1712,,,,,,,
4,1883185,2,17.200,4.500,1584,16360,-1664,,,,,,,
4,1885185,2,17.200,4.500,1504,16268,-1492,,,,,,,
4,1888185,2,17.200,4.500,1344,16376,-1612,,,,,,,
4,1890186,2,17.200,4.500,1532,16284,-1368,,,,,,,
4,1893185,2,17.200,4.500,1572,16348,-1428,,,,,,,
4,1895185,2,17.200,4.500,1640,16396,-1368,,,,,,,
4,1898185,2,17.200,4.500,1668,16216,-1256,,,,,,,
4,1900185,2,17.200,4.500,1724,16492,-1364,,,,,,,
4,1903185,2,17.200,4.500,1856,16340,-1536,,,,,,,
4,1905185,2,17.200,4.500,1740,16200,-1504,,,,,,,
4,1908186,2,17.200,4.500,1804,16212,-1656,,,,,,,
4,1910185,2,17.200,4.500,1724,16132,-1720,,,,,,,
4,1913185,2,17.200,4.500,1544,16128,-1792,,,,,,,
4,1915185,2,17.200,4.500,1488,16012,-1864,,,,,,,
4,1918185,2,17.200,4.500,1556,16244,-1760,,,,,,,
4,1920186,2,17.200,4.500,1488,16144,-1860,,,,,,,
4,1923186,2,17.200,4.500,1360,16376,-1712,,,,,,,
4,1925185,2,17.200,4.500,1504,16180,-1680,,,,,,,
4,1928185,2,17.200,4.500,1544,16244,-1580,,,,,,,
4,1930185,2,17.200,4.500,1528,16340,-1544,,,,,,,
4,1933185,2,17.200,4.500,1620,16264,-1380,,,,,,,
4,1935185,2,17.200,4.500,1612,16240,-1672,,,,,,,
4,1938186,2,17.200,4.500,1684,16336,-1452,,,,,,,
4,1940185,2,17.200,4.500,1540,16180,-1560,,,,,,,
4,1943185,2,17.200,4.500,1648,16172,-1624,,,,,,,
4,1945185,2,17.200,4.500,1680,16156,-1532,,,,,,,
4,1948186,2,17.200,4.500,1680,16088,-1584,,,,,,,
4,1950185,2,17.200,4.500,1768,16156,-1452,,,,,,,
4,1953185,2,17.200,4.500,1648,16148,-1516,,,,,,,
4,1955185,2,17.200,4.500,1624,16276,-1492,,,,,,,
4,1958185,2,17.200,4.500,1576,16264,-1584,,,,,,,
4,1960185,2,17.200,4.500,1600,16260,-1628,,,,,,,
4,1963185,2,17.200,4.500,1476,16244,-1648,,,,,,,
4,1965185,2,17.200,4.500,1628,16308,-1732,,,,,,,
4,1968185,2,17.200,4.500,1588,16288,-1608,,,,,,,
4,1970186,2,17.200,4.500,1548,16232,-1660,,,,,,,
4,1973186,2,17.200,4.500,1512,16212,-1700,,,,,,,
4,1975185,2,17.200,4.500,1632,16224,-1696,,,,,,,
4,1978185,2,17.200,4.500,1680,16216,-1852,,,,,,,
4,1980185,2,17.200,4.500,1644,16064,-1768,,,,,,,
4,1983185,2,17.200,4.500,1644,16188,-1748,,,,,,,
4,1985186,2,17.200,4.500,1676,16020,-1700,,,,,,,
4,1988185,2,17.200,4.500,1700,16092,-1500,,,,,,,
4,1990185,2,17.200,4.500,1648,16180,-1528,,,,,,,
4,1993186,2,17.200,4.500,1616,16280,-1612,,,,,,,
4,1995185,2,17.200,4.500,1540,16356,-1452,,,,,,,
4,1998185,2,17.200,4.500,1496,16472,-1392,,,,,,,
4,2000185,2,17.200,4.500,1524,16292,-1456,,,,,,,
4,2003185,2,17.200,4.500,1444,16304,-1452,,,,,,,
4,2005185,2,17.200,4.500,1616,16424,-1444,,,,,,,
4,2008185,2,17.200,4.500,1624,16260,-1492,,,,,,,
4,2010185,2,17.200,4.500,1572,16296,-1544,,,,,,,
4,2013186,2,17.200,4.500,1512,16224,-1816,,,,,,,
4,2015185,2,17.200,4.500,1744,16312,-1788,,,,,,,
4,2018185,2,17.200,4.500,1564,16076,-1792,,,,,,,
4,2020185,2,17.200,4.500,1532,16044,-1776,,,,,,,
4,2023185,2,17.200,4.500,1596,16188,-1828,,,,,,,
4,2025185,2,17.200,4.500,1616,16096,-1904,,,,,,,
4,2028185,2,17.200,4.500,1608,16260,-1780,,,,,,,
4,2030185,2,17.200,4.500,1616,16224,-1668,,,,,,,
4,2033185,2,17.200,4.500,1552,16208,-1596,,,,,,,
4,2035185,2,17.200,4.500,1628,16364,-1432,,,,,,,
4,2038185,2,17.200,4.500,1544,16364,-1428,,,,,,,
4,2040185,2,17.200,4.500,1568,16288,-1464,,,,,,,
4,2043185,2,17.200,4.500,1504,16268,-1424,,,,,,,
4,2045185,2,17.200,4.500,1620,16296,-1404,,,,,,,
4,2048185,2,17.200,4.500,1548,16228,-1544,,,,,,,
4,2050186,2,17.200,4.500,1588,16316,-1580,,,,,,,
4,2053186,2,17.200,4.500,1636,16176,-1632,,,,,,,
4,2055185,2,17.200,4.500,1544,16044,-1692,,,,,,,
4,2058185,2,17.200,4.500,1600,16172,-1676,,,,,,,
4,2060186,2,17.200,4.500,1704,16140,-1700,,,,,,,
4,2063186,2,17.200,4.500,1720,16132,-1820,,,,,,,
4,2065185,2,17.200,4.500,1736,16196,-1624,,,,,,,
4,2068185,2,17.200,4.500,1572,16148,-1464,,,,,,,
4,2070185,2,17.200,4.500,1468,16248,-1684,,,,,,,
4,2073185,2,17.200,4.500,1528,16400,-1584,,,,,,,
4,2075185,2,17.200,4.500,1496,16368,-1468,,,,,,,
4,2078185,2,17.200,4.500,1508,16456,-1664,,,,,,,
4,2080185,2,17.200,4.500,1588,16376,-1620,,,,,,,
4,2083185,2,17.200,4.500,1452,16184,-1528,,,,,,,
4,2085185,2,17.200,4.500,1612,16208,-1700,,,,,,,
4,2088185,2,17.200,4.500,1728,16200,-1612,,,,,,,
4,2090185,2,17.200,4.500,1612,16168,-1672,,,,,,,
4,2093185,2,17.200,4.500,1724,16068,-1580,,,,,,,
4,2095185,2,17.200,4.500,1624,16156,-1920,,,,,,,
4,2098185,2,17.200,4.500,1640,16112,-1744,,,,,,,
4,2100185,2,17.200,4.500,1716,16200,-1520,,,,,,,
4,2103185,2,17.200,4.500,1584,16220,-1648,,,,,,,
4,2105185,2,17.200,4.500,1652,16184,-1424,,,,,,,
4,2108185,2,17.200,4.500,1540,16292,-1360,,,,,,,
4,2110185,2,17.200,4.500,1516,16292,-1456,,,,,,,
4,2113185,2,17.200,4.500,1592,16340,-1592,,,,,,,
4,2115185,2,17.200,4.500,1640,16272,-1640,,,,,,,
4,2118185,2,17.200,4.500,1532,16412,-1624,,,,,,,
4,2120185,2,17.200,4.500,1564,16216,-1724,,,,,,,
4,2123185,2,17.200,4.500,1624,16292,-1704,,,,,,,
4,2125186,2,17.200,4.500,1692,16184,-1580,,,,,,,
4,2128185,2,17.200,4.500,1648,16104,-1668,,,,,,,
4,2130185,2,17.200,4.500,1688,16204,-1716,,,,,,,
4,2133185,2,17.200,4.500,1756,16168,-1816,,,,,,,
4,2135185,2,17.200,4.500,1644,16052,-1840,,,,,,,
4,2138185,2,17.200,4.500,1536,16136,-1668,,,,,,,
4,2140186,2,17.200,4.500,1576,16244,-1648,,,,,,,
4,2143185,2,17.200,4.500,1596,16336,-1624,,,,,,,
4,2145185,2,17.200,4.500,1576,16292,-1496,,,,,,,
4,2148185,2,17.200,4.500,1548,16432,-1440,,,,,,,
4,2150185,2,17.200,4.500,1556,16432,-1636,,,,,,,
4,2153185,2,17.200,4.500,1580,16288,-1500,,,,,,,
4,2155186,2,17.200,4.500,1592,16312,-1460,,,,,,,
4,2158186,2,17.200,4.500,1636,16272,-1588,,,,,,,
4,2160185,2,17.200,4.500,1600,16172,-1640,,,,,,,
4,2163185,2,17.200,4.500,1636,16236,-1704,,,,,,,
4,2165185,2,17.200,4.500,1664,16152,-1760,,,,,,,
4,2168185,2,17.200,4.500,1660,16184,-1624,,,,,,,
4,2170185,2,17.200,4.500,1616,16156,-1872,,,,,,,
4,2173185,2,17.200,4.500,1648,16176,-1732,,,,,,,
4,2175185,2,17.200,4.500,1520,16204,-1732,,,,,,,
4,2178185,2,17.200,4.500,1492,16180,-1764,,,,,,,
4,2180185,2,17.200,4.500,1660,16308,-1820,,,,,,,
4,2183185,2,17.200,4.500,1568,16308,-1580,,,,,,,
4,2185185,2,17.200,4.500,1572,16252,-1412,,,,,,,
4,2188185,2,17.200,4.500,1568,16252,-1540,,,,,,,
4,2190185,2,17.200,4.500,1648,16308,-1568,,,,,,,
4,2193185,2,17.200,4.500,1700,16228,-1616,,,,,,,
4,2195185,2,17.200,4.500,1636,16236,-1488,,,,,,,
4,2198185,2,17.200,4.500,1684,16180,-1696,,,,,,,
4,2200185,2,17.200,4.500,1600,16056,-1648,,,,,,,
4,2203185,2,17.200,4.500,1624,16172,-1584,,,,,,,
4,2205185,2,17.200,4.500,1624,16140,-1708,,,,,,,
4,2208185,2,17.200,4.500,1564,16224,-1736,,,,,,,
4,2210185,2,17.200,4.500,1644,16104,-1688,,,,,,,
4,2213185,2,17.200,4.500,1656,16260,-1788,,,,,,,
4,2215185,2,17.200,4.500,1604,16232,-1728,,,,,,,
4,2218185,2,17.200,4.500,1568,16328,-1532,,,,,,,
4,2220185,2,17.200,4.500,1612,16388,-1540,,,,,,,
4,2223185,2,17.200,4.500,1528,16244,-1500,,,,,,,
4,2225185,2,17.200,4.500,1552,16304,-1564,,,,,,,
4,2228185,2,17.200,4.500,1676,16288,-1720,,,,,,,
4,2230185,2,17.200,4.500,1636,16192,-1760,,,,,,,
4,2233185,2,17.200,4.500,1676,16220,-1752,,,,,,,
4,2235186,2,17.200,4.500,1600,16176,-1572,,,,,,,
4,2238186,2,17.200,4.500,1636,16156,-1836,,,,,,,
4,2240185,2,17.200,4.500,1652,16100,-1712,,,,,,,
4,2243185,2,17.200,4.500,1464,16136,-1600,,,,,,,
4,2245185,2,17.200,4.500,1540,16248,-1560,,,,,,,
4,2248185,2,17.200,4.500,1688,16184,-1820,,,,,,,
4,2250185,2,17.200,4.500,1676,16232,-1624,,,,,,,
4,2253185,2,17.200,4.500,1612,16288,-1604,,,,,,,
4,2255185,2,17.200,4.500,1688,16272,-1536,,,,,,,
4,2258185,2,17.200,4.500,1540,16396,-1764,,,,,,,
4,2260186,2,17.200,4.500,1552,16396,-1564,,,,,,,
4,2263185,2,17.200,4.500,1640,16336,-1680,,,,,,,
4,2265185,2,17.200,4.500,1644,16292,-1536,,,,,,,
4,2268185,2,17.200,4.500,1624,16260,-1588,,,,,,,
4,2270185,2,17.200,4.500,1612,16204,-1788,,,,,,,
4,2273185,2,17.200,4.500,1636,16268,-1832,,,,,,,
4,2275185,2,17.200,4.500,1636,16204,-1840,,,,,,,
4,2278185,2,17.200,4.500,1624,16208,-1828,,,,,,,
4,2280185,2,17.200,4.500,1540,16164,-1728,,,,,,,
4,2283185,2,17.200,4.500,1620,16200,-1744,,,,,,,
4,2285185,2,17.200,4.500,1652,16272,-1580,,,,,,,
4,2288185,2,17.200,4.500,1660,16180,-1572,,,,,,,
4,2290185,2,17.200,4.500,1692,16244,-1592,,,,,,,
4,2293185,2,17.200,4.500,1620,16352,-1464,,,,,,,
4,2295185,2,17.200,4.500,1728,16288,-1716,,,,,,,
4,2298185,2,17.200,4.500,1756,16276,-1504,,,,,,,
4,2300185,2,17.200,4.500,1512,16380,-1628,,,,,,,
4,2303185,2,17.200,4.500,1508,16276,-1472,,,,,,,
4,2305186,2,17.200,4.500,1576,16200,-1492,,,,,,,
4,2308185,2,17.200,4.500,1356,16040,-1612,,,,,,,
4,2310186,2,17.200,4.500,1472,16152,-1632,,,,,,,
4,2313185,2,17.200,4.500,1524,16172,-1636,,,,,,,
4,2315186,2,17.200,4.500,1488,16208,-1640,,,,,,,
4,2318186,2,17.200,4.500,1652,16208,-1720,,,,,,,
4,2320185,2,17.200,4.500,1620,16132,-1688,,,,,,,
4,2323185,2,17.200,4.500,1784,16184,-1624,,,,,,,
4,2325185,2,17.200,4.500,1756,16372,-1592,,,,,,,
4,2328185,2,17.200,4.500,1628,16296,-1592,,,,,,,
4,2330185,2,17.200,4.500,1724,16252,-1652,,,,,,,
4,2333185,2,17.200,4.500,1596,16356,-1504,,,,,,,
4,2335185,2,17.200,4.500,1592,16272,-1840,,,,,,,
4,2338185,2,17.200,4.500,1464,16268,-1740,,,,,,,
4,2340185,2,17.200,4.500,1476,16244,-1704,,,,,,,
4,2343185,2,17.200,4.500,1476,16192,-1544,,,,,,,
4,2345185,2,17.200,4.500,1548,16276,-1800,,,,,,,
4,2348186,2,17.200,4.500,1500,16152,-1680,,,,,,,
4,2350185,2,17.200,4.500,1600,16168,-1592,,,,,,,
4,2353185,2,17.200,4.500,1688,16164,-1728,,,,,,,
4,2355186,2,17.200,4.500,1700,16220,-1836,,,,,,,
4,2358186,2,17.200,4.500,1708,16104,-1660,,,,,,,
4,2360185,2,17.200,4.500,1708,16172,-1564,,,,,,,
4,2363185,2,17.200,4.500,1540,16308,-1452,,,,,,,
4,2365185,2,17.200,4.500,1700,16196,-1612,,,,,,,
4,2368185,2,17.200,4.500,1516,16244,-1648,,,,,,,
4,2370185,2,17.200,4.500,1552,16336,-1668,,,,,,,
4,2373185,2,17.200,4.500,1476,16264,-1640,,,,,,,
4,2375185,2,17.200,4.500,1512,16260,-1616,,,,,,,
4,2378186,2,17.200,4.500,1556,16284,-1660,,,,,,,
4,2380185,2,17.200,4.500,1596,16192,-1520,,,,,,,
4,2383185,2,17.200,4.500,1712,16340,-1752,,,,,,,
4,2385185,2,17.200,4.500,1636,16156,-1688,,,,,,,
4,2388185,2,17.200,4.500,1576,16104,-1644,,,,,,,
4,2390185,2,17.200,4.500,1760,16148,-1704,,,,,,,
4,2393185,2,17.200,4.500,1708,16092,-1632,,,,,,,
4,2395186,2,17.200,4.500,1812,16252,-1472,,,,,,,
4,2398185,2,17.200,4.500,1656,16292,-1628,,,,,,,
4,2400186,2,17.200,4.500,1648,16296,-1612,,,,,,,
4,2403185,2,17.200,4.500,1528,16352,-1660,,,,,,,
4,2405185,2,17.200,4.500,1564,16208,-1472,,,,,,,
4,2408185,2,17.200,4.500,1464,16252,-1588,,,,,,,
4,2410185,2,17.200,4.500,1416,16316,-1644,,,,,,,
4,2413185,2,17.200,4.500,1384,16160,-1644,,,,,,,
4,2415186,2,17.200,4.500,1612,16352,-1628,,,,,,,
4,2418185,2,17.200,4.500,1724,16228,-1660,,,,,,,
4,2420185,2,17.200,4.500,1624,16096,-1696,,,,,,,
4,2423185,2,17.200,4.500,1684,16116,-1668,,,,,,,
4,2425186,2,17.200,4.500,1564,16196,-1640,,,,,,,
4,2428185,2,17.200,4.500,1728,16104,-1604,,,,,,,
4,2430185,2,17.200,4.500,1720,16312,-1784,,,,,,,
4,2433185,2,17.200,4.500,1800,16212,-1564,,,,,,,
4,2435185,2,17.200,4.500,1492,16280,-1644,,,,,,,
4,2438185,2,17.200,4.500,1564,16288,-1652,,,,,,,
4,2440186,2,17.200,4.500,1568,16344,-1500,,,,,,,
4,2443185,2,17.200,4.500,1588,16200,-1572,,,,,,,
4,2445186,2,17.200,4.500,1504,16304,-1600,,,,,,,
4,2448185,2,17.200,4.500,1540,16232,-1428,,,,,,,
4,2450186,2,17.200,4.500,1596,16292,-1576,,,,,,,
4,2453185,2,17.200,4.500,1716,16208,-1604,,,,,,,
4,2455186,2,17.200,4.500,1628,16220,-1712,,,,,,,
4,2458185,2,17.200,4.500,1644,16296,-1592,,,,,,,
4,2460185,2,17.200,4.500,1764,16236,-1744,,,,,,,
4,2463185,2,17.200,4.500,1804,16196,-1728,,,,,,,
4,2465185,2,17.200,4.500,1744,16228,-1756,,,,,,,
4,2468185,2,17.200,4.500,1680,16280,-1724,,,,,,,
4,2470186,2,17.200,4.500,1600,16232,-1760,,,,,,,
4,2473185,2,17.200,4.500,1612,16312,-1884,,,,,,,
4,2475186,2,17.200,4.500,1536,16172,-1668,,,,,,,
4,2478185,2,17.200,4.500,1596,16204,-1580,,,,,,,
4,2480185,2,17.200,4.500,1380,16276,-1520,,,,,,,
4,2483186,2,17.200,4.500,1512,16356,-1644,,,,,,,
4,2485185,2,17.200,4.500,1488,16248,-1536,,,,,,,
4,2488185,2,17.200,4.500,1636,16272,-1532,,,,,,,
4,2490185,2,17.200,4.500,1532,16336,-1588,,,,,,,
4,2493185,2,17.200,4.500,1612,16300,-1636,,,,,,,
4,2495185,2,17.200,4.500,1716,16180,-1432,,,,,,,
4,2498185,2,17.200,4.500,1612,16100,-1656,,,,,,,
4,2500185,2,17.200,4.500,1688,16228,-1776,,,,,,,
4,2503185,2,17.200,4.500,1616,16164,-1696,,,,,,,
4,2505186,2,17.200,4.500,1688,16272,-1568,,,,,,,
4,2508185,2,17.200,4.500,1636,16144,-1588,,,,,,,
4,2510185,2,17.200,4.500,1440,16304,-1768,,,,,,,
4,2513185,2,17.200,4.500,1560,16312,-1628,,,,,,,
4,2515186,2,17.200,4.500,1464,16160,-1756,,,,,,,
4,2518186,2,17.200,4.500,1572,16216,-1604,,,,,,,
4,2520185,2,17.200,4.500,1636,16328,-1672,,,,,,,
4,2523185,2,17.200,4.500,1568,16360,-1656,,,,,,,
4,2525186,2,17.200,4.500,1624,16228,-1504,,,,,,,
4,2528185,2,17.200,4.500,1796,16220,-1524,,,,,,,
4,2530185,2,17.200,4.500,1636,16272,-1804,,,,,,,
4,2533185,2,17.200,4.500,1688,16180,-1728,,,,,,,
4,2535186,2,17.200,4.500,1612,16220,-1668,,,,,,,
4,2538186,2,17.200,4.500,1624,16272,-1524,,,,,,,
4,2540185,2,17.200,4.500,1704,16140,-1572,,,,,,,
4,2543185,2,17.200,4.500,1604,16320,-1728,,,,,,,
4,2545185,2,17.200,4.500,1524,16124,-1628,,,,,,,
4,2548185,2,17.200,4.500,1584,16224,-1708,,,,,,,
4,2550185,2,17.200,4.500,1516,16264,-1512,,,,,,,
4,2553185,2,17.200,4.500,1556,16180,-1528,,,,,,,
4,2555185,2,17.200,4.500,1524,16388,-1572,,,,,,,
4,2558185,2,17.200,4.500,1500,16184,-1600,,,,,,,
4,2560185,2,17.200,4.500,1632,16328,-1620,,,,,,,
4,2563185,2,17.200,4.500,1556,16208,-1508,,,,,,,
4,2565186,2,17.200,4.500,1448,16216,-1740,,,,,,,
4,2568186,2,17.200,4.500,1672,16212,-1696,,,,,,,
4,2570185,2,17.200,4.500,1740,16056,-1500,,,,,,,
4,2573185,2,17.200,4.500,1584,16212,-1696,,,,,,,
4,2575185,2,17.200,4.500,1756,16120,-1576,,,,,,,
4,2578185,2,17.200,4.500,1636,16172,-1744,,,,,,,
4,2580185,2,17.200,4.500,1716,16208,-1696,,,,,,,
4,2583185,2,17.200,4.500,1612,16196,-1696,,,,,,,
4,2585185,2,17.200,4.500,1668,16308,-1708,,,,,,,
4,2588185,2,17.200,4.500,1596,16340,-1596,,,,,,,
4,2590185,2,17.200,4.500,1508,16264,-1620,,,,,,,
4,2593185,2,17.200,4.500,1500,16232,-1628,,,,,,,
4,2595185,2,17.200,4.500,1512,16392,-1664,,,,,,,
4,2598185,2,17.200,4.500,1552,16276,-1656,,,,,,,
4,2600185,2,17.200,4.500,1576,16124,-1584,,,,,,,
4,2603185,2,17.200,4.500,1752,16164,-1668,,,,,,,
4,2605185,2,17.200,4.500,1632,16172,-1700,,,,,,,
4,2608185,2,17.200,4.500,1752,16160,-1716,,,,,,,
4,2610185,2,17.200,4.500,1736,16184,-1596,,,,,,,
4,2613185,2,17.200,4.500,1664,16128,-1736,,,,,,,
4,2615186,2,17.200,4.500,1664,16244,-1844,,,,,,,
4,2618186,2,17.200,4.500,1576,16180,-1616,,,,,,,
4,2620185,2,17.200,4.500,1524,16168,-1648,,,,,,,
4,2623185,2,17.200,4.500,1516,16260,-1464,,,,,,,
4,2625185,2,17.200,4.500,1540,16444,-1544,,,,,,,
4,2628185,2,17.200,4.500,1572,16308,-1516,,,,,,,
4,2630185,2,17.200,4.500,1560,16388,-1680,,,,,,,
4,2633185,2,17.200,4.500,1584,16336,-1548,,,,,,,
4,2635185,2,17.200,4.500,1624,16224,-1432,,,,,,,
4,2638185,2,17.200,4.500,1636,16320,-1548,,,,,,,
4,2640186,2,17.200,4.500,1724,16120,-1596,,,,,,,
4,2643185,2,17.200,4.500,1700,16252,-1620,,,,,,,
4,2645185,2,17.200,4.500,1676,16184,-1716,,,,,,,
4,2648185,2,17.200,4.500,1676,16220,-1744,,,,,,,
4,2650185,2,17.200,4.500,1676,16216,-1516,,,,,,,
4,2653185,2,17.200,4.500,1620,16180,-1644,,,,,,,
4,2655185,2,17.200,4.500,1692,16108,-1804,,,,,,,
4,2658185,2,17.200,4.500,1640,16164,-1596,,,,,,,
4,2660185,2,17.200,4.500,1660,16260,-1544,,,,,,,
4,2663185,2,17.200,4.500,1568,16352,-1632,,,,,,,
4,2665185,2,17.200,4.500,1620,16336,-1684,,,,,,,
4,2668185,2,17.200,4.500,1648,16368,-1500,,,,,,,
4,2670185,2,17.200,4.500,1552,16388,-1556,,,,,,,
4,2673185,2,17.200,4.500,1508,16332,-1428,,,,,,,
4,2675185,2,17.200,4.500,1584,16200,-1680,,,,,,,
4,2678186,2,17.200,4.500,1720,16108,-1604,,,,,,,
4,2680185,2,17.200,4.500,1524,16192,-1724,,,,,,,
4,2683185,2,17.200,4.500,1600,16192,-1644,,,,,,,
4,2685185,2,17.200,4.500,1700,16116,-1748,,,,,,,
4,2688185,2,17.200,4.500,1608,16172,-1788,,,,,,,
4,2690185,2,17.200,4.500,1600,16168,-1636,,,,,,,
4,2693185,2,17.200,4.500,1580,16300,-1692,,,,,,,
4,2695185,2,17.200,4.500,1512,16268,-1628,,,,,,,
4,2698185,2,17.200,4.500,1596,16268,-1500,,,,,,,
4,2700185,2,17.200,4.500,1612,16336,-1596,,,,,,,
4,2703185,2,17.200,4.500,1648,16180,-1428,,,,,,,
4,2705185,2,17.200,4.500,1536,16380,-1604,,,,,,,
4,2708185,2,17.200,4.500,1568,16336,-1516,,,,,,,
4,2710185,2,17.200,4.500,1604,16272,-1576,,,,,,,
4,2713186,2,17.200,4.500,1692,16196,-1572,,,,,,,
4,2715185,2,17.200,4.500,1712,16272,-1604,,,,,,,
4,2718185,2,17.200,4.500,1576,16212,-1604,,,,,,,
4,2720185,2,17.200,4.500,1720,16216,-1672,,,,,,,
4,2723185,2,17.200,4.500,1656,16172,-1788,,,,,,,
4,2725186,2,17.200,4.500,1536,16176,-1736,,,,,,,
